#,Name,Disclosure Date,Rank,Check,Description
"998","auxiliary/scanner/scada/digi_addp_version","","normal","No","Digi ADDP Information Discovery"
"999","auxiliary/scanner/scada/digi_realport_serialport_scan","","normal","No","Digi RealPort Serial Server Port Scanner"
"1000","auxiliary/scanner/scada/digi_realport_version","","normal","No","Digi RealPort Serial Server Version"
"1001","auxiliary/scanner/scada/indusoft_ntwebserver_fileaccess","","normal","No","Indusoft WebStudio NTWebServer Remote File Access"
"1002","auxiliary/scanner/scada/koyo_login","2012-01-19","normal","No","Koyo DirectLogic PLC Password Brute Force Utility"
"1003","auxiliary/scanner/scada/modbus_banner_grabbing","","normal","No","Modbus Banner Grabbing"
"1004","auxiliary/scanner/scada/modbus_findunitid","2012-10-28","normal","No","Modbus Unit ID and Station ID Enumerator"
"1005","auxiliary/scanner/scada/modbusclient","","normal","No","Modbus Client Utility"
"1006","auxiliary/scanner/scada/modbusdetect","2011-11-01","normal","No","Modbus Version Scanner"
"1007","auxiliary/scanner/scada/moxa_discover","","normal","No","Moxa UDP Device Discovery"
"1008","auxiliary/scanner/scada/pcomclient","","normal","No","Unitronics PCOM Client"
"1009","auxiliary/scanner/scada/profinet_siemens","","normal","No","Siemens Profinet Scanner"
"1010","auxiliary/scanner/scada/sielco_winlog_fileaccess","","normal","No","Sielco Sistemi Winlog Remote File Access"
"1011","auxiliary/scanner/sip/enumerator","","normal","No","SIP Username Enumerator (UDP)"
"1012","auxiliary/scanner/sip/enumerator_tcp","","normal","No","SIP Username Enumerator (TCP)"
"1013","auxiliary/scanner/sip/options","","normal","No","SIP Endpoint Scanner (UDP)"
"1014","auxiliary/scanner/sip/options_tcp","","normal","No","SIP Endpoint Scanner (TCP)"
"1015","auxiliary/scanner/sip/sipdroid_ext_enum","","normal","No","SIPDroid Extension Grabber"
"1016","auxiliary/scanner/smb/impacket/dcomexec","2018-03-19","normal","No","DCOM Exec"
"1017","auxiliary/scanner/smb/impacket/secretsdump","","normal","No","DCOM Exec"
"1018","auxiliary/scanner/smb/impacket/wmiexec","2018-03-19","normal","No","WMI Exec"
"1019","auxiliary/scanner/smb/pipe_auditor","","normal","No","SMB Session Pipe Auditor"
"1020","auxiliary/scanner/smb/pipe_dcerpc_auditor","","normal","No","SMB Session Pipe DCERPC Auditor"
"1021","auxiliary/scanner/smb/psexec_loggedin_users","","normal","No","Microsoft Windows Authenticated Logged In Users Enumeration"
"1022","auxiliary/scanner/smb/smb_enum_gpp","","normal","No","SMB Group Policy Preference Saved Passwords Enumeration"
"1023","auxiliary/scanner/smb/smb_enumshares","","normal","No","SMB Share Enumeration"
"1024","auxiliary/scanner/smb/smb_enumusers","","normal","No","SMB User Enumeration (SAM EnumUsers)"
"1025","auxiliary/scanner/smb/smb_enumusers_domain","","normal","No","SMB Domain User Enumeration"
"1026","auxiliary/scanner/smb/smb_login","","normal","No","SMB Login Check Scanner"
"1027","auxiliary/scanner/smb/smb_lookupsid","","normal","No","SMB SID User Enumeration (LookupSid)"
"1028","auxiliary/scanner/smb/smb_ms17_010","","normal","No","MS17-010 SMB RCE Detection"
"1029","auxiliary/scanner/smb/smb_uninit_cred","","normal","Yes","Samba _netr_ServerPasswordSet Uninitialized Credential State"
"1030","auxiliary/scanner/smb/smb_version","","normal","No","SMB Version Detection"
"1031","auxiliary/scanner/smtp/smtp_enum","","normal","No","SMTP User Enumeration Utility"
"1032","auxiliary/scanner/smtp/smtp_ntlm_domain","","normal","No","SMTP NTLM Domain Extraction"
"1033","auxiliary/scanner/smtp/smtp_relay","","normal","No","SMTP Open Relay Detection"
"1034","auxiliary/scanner/smtp/smtp_version","","normal","No","SMTP Banner Grabber"
"1035","auxiliary/scanner/snmp/aix_version","","normal","No","AIX SNMP Scanner Auxiliary Module"
"1036","auxiliary/scanner/snmp/arris_dg950","","normal","No","Arris DG950A Cable Modem Wifi Enumeration"
"1037","auxiliary/scanner/snmp/brocade_enumhash","","normal","No","Brocade Password Hash Enumeration"
"1038","auxiliary/scanner/snmp/cisco_config_tftp","","normal","No","Cisco IOS SNMP Configuration Grabber (TFTP)"
"1039","auxiliary/scanner/snmp/cisco_upload_file","","normal","No","Cisco IOS SNMP File Upload (TFTP)"
"1040","auxiliary/scanner/snmp/cnpilot_r_snmp_loot","","normal","No","Cambium cnPilot r200/r201 SNMP Enumeration"
"1041","auxiliary/scanner/snmp/epmp1000_snmp_loot","","normal","No","Cambium ePMP 1000 SNMP Enumeration"
"1042","auxiliary/scanner/snmp/netopia_enum","","normal","No","Netopia 3347 Cable Modem Wifi Enumeration"
"1043","auxiliary/scanner/snmp/sbg6580_enum","","normal","No","ARRIS / Motorola SBG6580 Cable Modem SNMP Enumeration Module"
"1044","auxiliary/scanner/snmp/snmp_enum","","normal","No","SNMP Enumeration Module"
"1045","auxiliary/scanner/snmp/snmp_enum_hp_laserjet","","normal","No","HP LaserJet Printer SNMP Enumeration"
"1046","auxiliary/scanner/snmp/snmp_enumshares","","normal","No","SNMP Windows SMB Share Enumeration"
"1047","auxiliary/scanner/snmp/snmp_enumusers","","normal","No","SNMP Windows Username Enumeration"
"1048","auxiliary/scanner/snmp/snmp_login","","normal","No","SNMP Community Login Scanner"
"1049","auxiliary/scanner/snmp/snmp_set","","normal","No","SNMP Set Module"
"1050","auxiliary/scanner/snmp/ubee_ddw3611","","normal","No","Ubee DDW3611b Cable Modem Wifi Enumeration"
"1051","auxiliary/scanner/snmp/xerox_workcentre_enumusers","","normal","No","Xerox WorkCentre User Enumeration (SNMP)"
"1052","auxiliary/scanner/ssh/apache_karaf_command_execution","2016-02-09","normal","No","Apache Karaf Default Credentials Command Execution"
"1053","auxiliary/scanner/ssh/cerberus_sftp_enumusers","2014-05-27","normal","No","Cerberus FTP Server SFTP Username Enumeration"
"1054","auxiliary/scanner/ssh/detect_kippo","","normal","No","Kippo SSH Honeypot Detector"
"1055","auxiliary/scanner/ssh/eaton_xpert_backdoor","2018-07-18","normal","No","Eaton Xpert Meter SSH Private Key Exposure Scanner"
"1056","auxiliary/scanner/ssh/fortinet_backdoor","2016-01-09","normal","No","Fortinet SSH Backdoor Scanner"
"1057","auxiliary/scanner/ssh/juniper_backdoor","2015-12-20","normal","No","Juniper SSH Backdoor Scanner"
"1058","auxiliary/scanner/ssh/karaf_login","","normal","No","Apache Karaf Login Utility"
"1059","auxiliary/scanner/ssh/libssh_auth_bypass","2018-10-16","normal","No","libssh Authentication Bypass Scanner"
"1060","auxiliary/scanner/ssh/ssh_enum_git_keys","","normal","No","Test SSH Github Access"
"1061","auxiliary/scanner/ssh/ssh_enumusers","","normal","No","SSH Username Enumeration"
"1062","auxiliary/scanner/ssh/ssh_identify_pubkeys","","normal","No","SSH Public Key Acceptance Scanner"
"1063","auxiliary/scanner/ssh/ssh_login","","normal","No","SSH Login Check Scanner"
"1064","auxiliary/scanner/ssh/ssh_login_pubkey","","normal","No","SSH Public Key Login Scanner"
"1065","auxiliary/scanner/ssh/ssh_version","","normal","No","SSH Version Scanner"
"1066","auxiliary/scanner/ssl/bleichenbacher_oracle","2009-06-17","normal","No","Scanner for Bleichenbacher Oracle in RSA PKCS #1 v1.5"
"1067","auxiliary/scanner/ssl/openssl_ccs","2014-06-05","normal","No","OpenSSL Server-Side ChangeCipherSpec Injection Scanner"
"1068","auxiliary/scanner/ssl/openssl_heartbleed","2014-04-07","normal","Yes","OpenSSL Heartbeat (Heartbleed) Information Leak"
"1069","auxiliary/scanner/ssl/ssl_version","2014-10-14","normal","No","SSL/TLS Version Detection"
"1070","auxiliary/scanner/steam/server_info","","normal","No","Gather Steam Server Information"
"1071","auxiliary/scanner/telephony/wardial","","normal","No","Wardialer"
"1072","auxiliary/scanner/telnet/brocade_enable_login","","normal","No","Brocade Enable Login Check Scanner"
"1073","auxiliary/scanner/telnet/lantronix_telnet_password","","normal","No","Lantronix Telnet Password Recovery"
"1074","auxiliary/scanner/telnet/lantronix_telnet_version","","normal","No","Lantronix Telnet Service Banner Detection"
"1075","auxiliary/scanner/telnet/satel_cmd_exec","2017-04-07","normal","No","Satel Iberia SenNet Data Logger and Electricity Meters Command Injection Vulnerability"
"1076","auxiliary/scanner/telnet/telnet_encrypt_overflow","","normal","No","Telnet Service Encryption Key ID Overflow Detection"
"1077","auxiliary/scanner/telnet/telnet_login","","normal","No","Telnet Login Check Scanner"
"1078","auxiliary/scanner/telnet/telnet_ruggedcom","","normal","No","RuggedCom Telnet Password Generator"
"1079","auxiliary/scanner/telnet/telnet_version","","normal","No","Telnet Service Banner Detection"
"1080","auxiliary/scanner/teradata/teradata_odbc_login","2018-03-30","normal","No","Teradata ODBC Login Scanner Module"
"1081","auxiliary/scanner/tftp/ipswitch_whatsupgold_tftp","2011-12-12","normal","No","IpSwitch WhatsUp Gold TFTP Directory Traversal"
"1082","auxiliary/scanner/tftp/netdecision_tftp","2009-05-16","normal","No","NetDecision 4.2 TFTP Directory Traversal"
"1083","auxiliary/scanner/tftp/tftpbrute","","normal","No","TFTP Brute Forcer"
"1084","auxiliary/scanner/ubiquiti/ubiquiti_discover","","normal","No","Ubiquiti Discovery Scanner"
"1085","auxiliary/scanner/udp/udp_amplification","","normal","No","UDP Amplification Scanner"
"1086","auxiliary/scanner/upnp/ssdp_amp","","normal","No","SSDP ssdp:all M-SEARCH Amplification Scanner"
"1087","auxiliary/scanner/upnp/ssdp_msearch","","normal","No","UPnP SSDP M-SEARCH Information Discovery"
"1088","auxiliary/scanner/varnish/varnish_cli_file_read","","normal","No","Varnish Cache CLI File Read"
"1089","auxiliary/scanner/varnish/varnish_cli_login","","normal","No","Varnish Cache CLI Login Utility"
"1090","auxiliary/scanner/vmware/esx_fingerprint","","normal","No","VMWare ESX/ESXi Fingerprint Scanner"
"1091","auxiliary/scanner/vmware/vmauthd_login","","normal","No","VMWare Authentication Daemon Login Scanner"
"1092","auxiliary/scanner/vmware/vmauthd_version","","normal","No","VMWare Authentication Daemon Version Scanner"
"1093","auxiliary/scanner/vmware/vmware_enum_permissions","","normal","No","VMWare Enumerate Permissions"
"1094","auxiliary/scanner/vmware/vmware_enum_sessions","","normal","No","VMWare Enumerate Active Sessions"
"1095","auxiliary/scanner/vmware/vmware_enum_users","","normal","No","VMWare Enumerate User Accounts"
"1096","auxiliary/scanner/vmware/vmware_enum_vms","","normal","No","VMWare Enumerate Virtual Machines"
"1097","auxiliary/scanner/vmware/vmware_host_details","","normal","No","VMWare Enumerate Host Details"
"1098","auxiliary/scanner/vmware/vmware_http_login","","normal","No","VMWare Web Login Scanner"
"1099","auxiliary/scanner/vmware/vmware_screenshot_stealer","","normal","No","VMWare Screenshot Stealer"
"1100","auxiliary/scanner/vmware/vmware_server_dir_trav","","normal","No","VMware Server Directory Traversal Vulnerability"
"1101","auxiliary/scanner/vmware/vmware_update_manager_traversal","2011-11-21","normal","No","VMWare Update Manager 4 Directory Traversal"
"1102","auxiliary/scanner/vnc/ard_root_pw","","normal","No","Apple Remote Desktop Root Vulnerability"
"1103","auxiliary/scanner/vnc/vnc_login","","normal","No","VNC Authentication Scanner"
"1104","auxiliary/scanner/vnc/vnc_none_auth","","normal","No","VNC Authentication None Detection"
"1105","auxiliary/scanner/voice/recorder","","normal","No","Telephone Line Voice Scanner"
"1106","auxiliary/scanner/vxworks/urgent11_check","2019-08-09","normal","No","URGENT/11 Scanner, Based on Detection Tool by Armis"
"1107","auxiliary/scanner/vxworks/wdbrpc_bootline","","normal","No","VxWorks WDB Agent Boot Parameter Scanner"
"1108","auxiliary/scanner/vxworks/wdbrpc_version","","normal","No","VxWorks WDB Agent Version Scanner"
"1109","auxiliary/scanner/winrm/winrm_auth_methods","","normal","No","WinRM Authentication Method Detection"
"1110","auxiliary/scanner/winrm/winrm_cmd","","normal","No","WinRM Command Runner"
"1111","auxiliary/scanner/winrm/winrm_login","","normal","No","WinRM Login Utility"
"1112","auxiliary/scanner/winrm/winrm_wql","","normal","No","WinRM WQL Query Runner"
"1113","auxiliary/scanner/wproxy/att_open_proxy","2017-08-31","normal","No","Open WAN-to-LAN proxy on AT&T routers"
"1114","auxiliary/scanner/wsdd/wsdd_query","","normal","No","WS-Discovery Information Discovery"
"1115","auxiliary/scanner/x11/open_x11","","normal","No","X11 No-Auth Scanner"
"1116","auxiliary/server/android_browsable_msf_launch","","normal","No","Android Meterpreter Browsable Launcher"
"1117","auxiliary/server/android_mercury_parseuri","","normal","No","Android Mercury Browser Intent URI Scheme and Directory Traversal Vulnerability"
"1118","auxiliary/server/browser_autopwn","","normal","No","HTTP Client Automatic Exploiter"
"1119","auxiliary/server/browser_autopwn2","2015-07-05","normal","No","HTTP Client Automatic Exploiter 2 (Browser Autopwn)"
"1120","auxiliary/server/capture/drda","","normal","No","Authentication Capture: DRDA (DB2, Informix, Derby)"
"1121","auxiliary/server/capture/ftp","","normal","No","Authentication Capture: FTP"
"1122","auxiliary/server/capture/http","","normal","No","Authentication Capture: HTTP"
"1123","auxiliary/server/capture/http_basic","","normal","No","HTTP Client Basic Authentication Credential Collector"
"1124","auxiliary/server/capture/http_javascript_keylogger","","normal","No","Capture: HTTP JavaScript Keylogger"
"1125","auxiliary/server/capture/http_ntlm","","normal","No","HTTP Client MS Credential Catcher"
"1126","auxiliary/server/capture/imap","","normal","No","Authentication Capture: IMAP"
"1127","auxiliary/server/capture/mssql","","normal","No","Authentication Capture: MSSQL"
"1128","auxiliary/server/capture/mysql","","normal","No","Authentication Capture: MySQL"
"1129","auxiliary/server/capture/pop3","","normal","No","Authentication Capture: POP3"
"1130","auxiliary/server/capture/postgresql","","normal","No","Authentication Capture: PostgreSQL"
"1131","auxiliary/server/capture/printjob_capture","","normal","No","Printjob Capture Service"
"1132","auxiliary/server/capture/sip","","normal","No","Authentication Capture: SIP"
"1133","auxiliary/server/capture/smb","","normal","No","Authentication Capture: SMB"
"1134","auxiliary/server/capture/smtp","","normal","No","Authentication Capture: SMTP"
"1135","auxiliary/server/capture/telnet","","normal","No","Authentication Capture: Telnet"
"1136","auxiliary/server/capture/vnc","","normal","No","Authentication Capture: VNC"
"1137","auxiliary/server/dhclient_bash_env","2014-09-24","normal","No","DHCP Client Bash Environment Variable Code Injection (Shellshock)"
"1138","auxiliary/server/dhcp","","normal","No","DHCP Server"
"1139","auxiliary/server/dns/native_server","","normal","No","Native DNS Server (Example)"
"1140","auxiliary/server/dns/spoofhelper","","normal","No","DNS Spoofing Helper Service"
"1141","auxiliary/server/fakedns","","normal","No","Fake DNS Service"
"1142","auxiliary/server/ftp","","normal","No","FTP File Server"
"1143","auxiliary/server/http_ntlmrelay","","normal","No","HTTP Client MS Credential Relayer"
"1144","auxiliary/server/icmp_exfil","","normal","No","ICMP Exfiltration Service"
"1145","auxiliary/server/jsse_skiptls_mitm_proxy","2015-01-20","normal","No","Java Secure Socket Extension (JSSE) SKIP-TLS MITM Proxy"
"1146","auxiliary/server/ldap","","normal","No","Native LDAP Server (Example)"
"1147","auxiliary/server/local_hwbridge","","normal","No","Hardware Bridge Server"
"1148","auxiliary/server/ms15_134_mcl_leak","2015-12-08","normal","No","MS15-134 Microsoft Windows Media Center MCL Information Disclosure"
"1149","auxiliary/server/netbios_spoof_nat","2016-06-14","normal","No","NetBIOS Response ""BadTunnel"" Brute Force Spoof (NAT Tunnel)"
"1150","auxiliary/server/openssl_altchainsforgery_mitm_proxy","2015-07-09","normal","No","OpenSSL Alternative Chains Certificate Forgery MITM Proxy"
"1151","auxiliary/server/openssl_heartbeat_client_memory","2014-04-07","normal","No","OpenSSL Heartbeat (Heartbleed) Client Memory Exposure"
"1152","auxiliary/server/pxeexploit","","normal","No","PXE Boot Exploit Server"
"1153","auxiliary/server/regsvr32_command_delivery_server","","normal","No","Regsvr32.exe (.sct) Command Delivery Server"
"1154","auxiliary/server/socks_proxy","","normal","No","SOCKS Proxy Server"
"1155","auxiliary/server/socks_unc","","normal","No","SOCKS Proxy UNC Path Redirection"
"1156","auxiliary/server/teamviewer_uri_smb_redirect","","normal","No","TeamViewer Unquoted URI Handler SMB Redirect"
"1157","auxiliary/server/tftp","","normal","No","TFTP File Server"
"1158","auxiliary/server/webkit_xslt_dropper","","normal","No","Cross Platform Webkit File Dropper"
"1159","auxiliary/server/wget_symlink_file_write","2014-10-27","normal","No","GNU Wget FTP Symlink Arbitrary Filesystem Access"
"1160","auxiliary/server/wpad","","normal","No","WPAD.dat File Server"
"1161","auxiliary/sniffer/psnuffle","","normal","No","pSnuffle Packet Sniffer"
"1162","auxiliary/spoof/arp/arp_poisoning","1999-12-22","normal","No","ARP Spoof"
"1163","auxiliary/spoof/cisco/cdp","","normal","No","Send Cisco Discovery Protocol (CDP) Packets"
"1164","auxiliary/spoof/cisco/dtp","","normal","No","Forge Cisco DTP Packets"
"1165","auxiliary/spoof/dns/bailiwicked_domain","2008-07-21","normal","Yes","DNS BailiWicked Domain Attack"
"1166","auxiliary/spoof/dns/bailiwicked_host","2008-07-21","normal","Yes","DNS BailiWicked Host Attack"
"1167","auxiliary/spoof/dns/compare_results","2008-07-21","normal","No","DNS Lookup Result Comparison"
"1168","auxiliary/spoof/dns/native_spoofer","","normal","No","Native DNS Spoofer (Example)"
"1169","auxiliary/spoof/llmnr/llmnr_response","","normal","No","LLMNR Spoofer"
"1170","auxiliary/spoof/mdns/mdns_response","","normal","No","mDNS Spoofer"
"1171","auxiliary/spoof/nbns/nbns_response","","normal","No","NetBIOS Name Service Spoofer"
"1172","auxiliary/spoof/replay/pcap_replay","","normal","No","Pcap Replay Utility"
"1173","auxiliary/sqli/dlink/dlink_central_wifimanager_sqli","2019-07-06","normal","Yes","D-Link Central WiFiManager SQL injection"
"1174","auxiliary/sqli/openemr/openemr_sqli_dump","2019-05-17","normal","Yes","OpenEMR 5.0.1 Patch 6 SQLi Dump"
"1175","auxiliary/sqli/oracle/dbms_cdc_ipublish","2008-10-22","normal","No","Oracle DB SQL Injection via SYS.DBMS_CDC_IPUBLISH.ALTER_HOTLOG_INTERNAL_CSOURCE"
"1176","auxiliary/sqli/oracle/dbms_cdc_publish","2008-10-22","normal","No","Oracle DB SQL Injection via SYS.DBMS_CDC_PUBLISH.ALTER_AUTOLOG_CHANGE_SOURCE"
"1177","auxiliary/sqli/oracle/dbms_cdc_publish2","2010-04-26","normal","No","Oracle DB SQL Injection via SYS.DBMS_CDC_PUBLISH.DROP_CHANGE_SOURCE"
"1178","auxiliary/sqli/oracle/dbms_cdc_publish3","2010-10-13","normal","No","Oracle DB SQL Injection via SYS.DBMS_CDC_PUBLISH.CREATE_CHANGE_SET"
"1179","auxiliary/sqli/oracle/dbms_cdc_subscribe_activate_subscription","2005-04-18","normal","No","Oracle DB SQL Injection via SYS.DBMS_CDC_SUBSCRIBE.ACTIVATE_SUBSCRIPTION"
"1180","auxiliary/sqli/oracle/dbms_export_extension","2006-04-26","normal","No","Oracle DB SQL Injection via DBMS_EXPORT_EXTENSION"
"1181","auxiliary/sqli/oracle/dbms_metadata_get_granted_xml","2008-01-05","normal","No","Oracle DB SQL Injection via SYS.DBMS_METADATA.GET_GRANTED_XML"
"1182","auxiliary/sqli/oracle/dbms_metadata_get_xml","2008-01-05","normal","No","Oracle DB SQL Injection via SYS.DBMS_METADATA.GET_XML"
"1183","auxiliary/sqli/oracle/dbms_metadata_open","2008-01-05","normal","No","Oracle DB SQL Injection via SYS.DBMS_METADATA.OPEN"
"1184","auxiliary/sqli/oracle/droptable_trigger","2009-01-13","normal","No","Oracle DB SQL Injection in MDSYS.SDO_TOPO_DROP_FTBL Trigger"
"1185","auxiliary/sqli/oracle/jvm_os_code_10g","2010-02-01","normal","No","Oracle DB 10gR2, 11gR1/R2 DBMS_JVM_EXP_PERMS OS Command Execution"
"1186","auxiliary/sqli/oracle/jvm_os_code_11g","2010-02-01","normal","No","Oracle DB 11g R1/R2 DBMS_JVM_EXP_PERMS OS Code Execution"
"1187","auxiliary/sqli/oracle/lt_compressworkspace","2008-10-13","normal","No","Oracle DB SQL Injection via SYS.LT.COMPRESSWORKSPACE"
"1188","auxiliary/sqli/oracle/lt_findricset_cursor","2007-10-17","normal","No","Oracle DB SQL Injection via SYS.LT.FINDRICSET Evil Cursor Method"
"1189","auxiliary/sqli/oracle/lt_mergeworkspace","2008-10-22","normal","No","Oracle DB SQL Injection via SYS.LT.MERGEWORKSPACE"
"1190","auxiliary/sqli/oracle/lt_removeworkspace","2008-10-13","normal","No","Oracle DB SQL Injection via SYS.LT.REMOVEWORKSPACE"
"1191","auxiliary/sqli/oracle/lt_rollbackworkspace","2009-05-04","normal","No","Oracle DB SQL Injection via SYS.LT.ROLLBACKWORKSPACE"
"1192","auxiliary/voip/asterisk_login","","normal","No","Asterisk Manager Login Utility"
"1193","auxiliary/voip/cisco_cucdm_call_forward","","normal","No","Viproy CUCDM IP Phone XML Services - Call Forwarding Tool"
"1194","auxiliary/voip/cisco_cucdm_speed_dials","","normal","No","Viproy CUCDM IP Phone XML Services - Speed Dial Attack Tool"
"1195","auxiliary/voip/sip_deregister","","normal","No","SIP Deregister Extension"
"1196","auxiliary/voip/sip_invite_spoof","","normal","No","SIP Invite Spoof"
"1197","auxiliary/voip/telisca_ips_lock_control","2015-12-17","normal","No","Telisca IPS Lock Cisco IP Phone Control"
"1198","auxiliary/vsploit/malware/dns/dns_mariposa","","normal","No","VSploit Mariposa DNS Query Module"
"1199","auxiliary/vsploit/malware/dns/dns_query","","normal","No","VSploit DNS Beaconing Emulation"
"1200","auxiliary/vsploit/malware/dns/dns_zeus","","normal","No","VSploit Zeus DNS Query Module"
"1201","auxiliary/vsploit/pii/email_pii","","normal","No","VSploit Email PII"
"1202","auxiliary/vsploit/pii/web_pii","","normal","No","VSploit Web PII"
